,ROI,SystemTime,Timestamp,Pos,Left,Right
380,1,63722466965131,1381219,"(-0.2, 1.2, 10.0)",1,1
381,1,63722466965150,1381236,"(-0.2, 1.2, 10.0)",1,1
382,1,63722466965167,1381252,"(-0.3, 1.2, 10.0)",1,1
383,1,63722466965186,1381269,"(-0.3, 1.2, 10.0)",1,1
384,1,63722466965205,1381286,"(-0.3, 1.2, 10.0)",1,1
385,1,63722466965222,1381311,"(-0.3, 1.2, 10.0)",1,1
386,1,63722466965240,1381327,"(-0.3, 1.3, 10.0)",1,1
387,1,63722466965258,1381344,"(-0.3, 1.3, 10.0)",1,1
388,1,63722466965276,1381361,"(-0.3, 1.3, 10.0)",1,1
389,1,63722466965293,1381377,"(-0.3, 1.3, 10.0)",1,1
390,1,63722466965311,1381402,"(-0.3, 1.3, 10.0)",1,1
391,1,63722466965331,1381419,"(-0.3, 1.3, 10.0)",1,1
392,1,63722466965350,1381436,"(-0.3, 1.3, 10.0)",1,1
393,1,63722466965368,1381452,"(-0.3, 1.3, 10.0)",1,1
394,1,63722466965388,1381477,"(-0.3, 1.3, 10.0)",1,1
395,1,63722466965407,1381494,"(-0.3, 1.3, 10.0)",1,1
396,1,63722466965425,1381511,"(-0.3, 1.2, 10.0)",1,1
397,1,63722466965443,1381527,"(-0.3, 1.2, 10.0)",1,1
398,1,63722466965462,1381552,"(-0.3, 1.2, 10.0)",1,1
399,1,63722466965485,1381569,"(-0.3, 1.2, 10.0)",1,1
400,1,63722466965504,1381586,"(-0.3, 1.2, 10.0)",1,1
401,1,63722466965524,1381611,"(-0.3, 1.2, 10.0)",1,1
402,1,63722466965644,1381727,"(-0.2, 1.2, 10.0)",1,1
403,1,63722466965677,1381761,"(-0.2, 1.2, 10.0)",1,1
404,1,63722466965702,1381786,"(-0.2, 1.2, 10.0)",1,1
405,1,63722466965719,1381811,"(-0.2, 1.2, 10.0)",1,1
406,1,63722466965742,1381827,"(-0.2, 1.2, 10.0)",1,1
407,1,63722466965765,1381852,"(-0.2, 1.2, 10.0)",1,1
408,1,63722466965787,1381869,"(-0.2, 1.2, 10.0)",1,1
409,1,63722466965820,1381911,"(-0.2, 1.2, 10.0)",1,1
410,1,63722466965853,1381944,"(-0.2, 1.2, 10.0)",1,1
411,1,63722466965888,1381977,"(-0.2, 1.2, 10.0)",1,1
412,1,63722466965920,1382011,"(-0.2, 1.2, 10.0)",1,1
413,1,63722466965953,1382044,"(-0.3, 1.2, 10.0)",1,1
414,1,63722466965986,1382069,"(-0.3, 1.2, 10.0)",1,1
415,1,63722466966020,1382111,"(-0.3, 1.2, 10.0)",1,1
416,1,63722466966056,1382144,"(-0.3, 1.3, 10.0)",1,1
417,1,63722466966104,1382169,"(-0.3, 1.3, 10.0)",1,1
418,1,63722466966128,1382169,"(-0.4, 1.3, 10.0)",1,1
419,1,63722466966154,1382227,"(-0.3, 1.3, 10.0)",1,1
420,1,63722466966187,1382269,"(-0.3, 1.3, 10.0)",1,1
421,1,63722466966219,1382302,"(-0.3, 1.3, 10.0)",1,1
422,1,63722466966254,1382344,"(-0.3, 1.3, 10.0)",1,1
423,1,63722466966287,1382377,"(-0.3, 1.3, 10.0)",1,1
424,1,63722466966320,1382402,"(-0.3, 1.3, 10.0)",1,1
425,1,63722466966353,1382435,"(-0.3, 1.3, 10.0)",1,1
426,1,63722466966386,1382469,"(-0.4, 1.3, 10.0)",1,1
427,1,63722466966419,1382502,"(-0.4, 1.3, 10.0)",1,1
428,1,63722466966453,1382535,"(-0.3, 1.3, 10.0)",1,1
429,1,63722466966486,1382569,"(-0.3, 1.4, 10.0)",1,1
430,1,63722466966519,1382602,"(-0.3, 1.4, 10.0)",1,1
431,1,63722466966552,1382635,"(-0.3, 1.4, 10.0)",1,1
432,1,63722466966575,1382660,"(-0.3, 1.4, 10.0)",1,1
433,1,63722466966597,1382685,"(-0.6, 1.5, 10.0)",1,1
434,1,63722466966621,1382710,"(-1.0, 1.5, 10.0)",1,1
435,1,63722466966642,1382727,"(-0.9, 1.5, 10.0)",1,1
436,1,63722466966664,1382752,"(-0.9, 1.5, 10.0)",1,1
437,1,63722466966687,1382777,"(-0.9, 1.5, 10.0)",1,1
438,1,63722466966712,1382794,"(-0.9, 1.5, 10.0)",1,1
439,1,63722466966735,1382819,"(-0.9, 1.5, 10.0)",1,1
440,1,63722466966753,1382835,"(-0.9, 1.5, 10.0)",1,1
441,1,63722466966776,1382860,"(-0.9, 1.5, 10.0)",1,1
442,1,63722466966798,1382885,"(-0.9, 1.5, 10.0)",1,1
443,1,63722466966935,1383019,"(-0.9, 1.5, 10.0)",1,1
444,1,63722466966962,1383044,"(-0.8, 1.5, 10.0)",1,1
445,1,63722466966982,1383069,"(-0.9, 1.4, 10.0)",1,1
446,1,63722466967002,1383085,"(-0.9, 1.4, 10.0)",1,1
447,1,63722466967026,1383110,"(-0.9, 1.4, 10.0)",1,1
448,1,63722466967044,1383135,"(-0.9, 1.5, 10.0)",1,1
449,1,63722466967063,1383152,"(-0.9, 1.5, 10.0)",1,1
450,1,63722466967087,1383177,"(-0.9, 1.5, 10.0)",1,1
451,1,63722466967108,1383194,"(-0.9, 1.5, 10.0)",1,1
452,1,63722466967131,1383219,"(-0.9, 1.5, 10.0)",1,1
453,1,63722466967152,1383235,"(-0.8, 1.5, 10.0)",1,1
454,1,63722466967175,1383260,"(-0.8, 1.5, 10.0)",1,1
455,1,63722466967197,1383285,"(-0.8, 1.5, 10.0)",1,1
456,1,63722466967219,1383302,"(-0.8, 1.5, 10.0)",1,1
457,1,63722466967242,1383327,"(-0.9, 1.5, 10.0)",1,1
458,1,63722466967266,1383352,"(-0.9, 1.5, 10.0)",1,1
459,1,63722466967286,1383369,"(-0.9, 1.5, 10.0)",1,1
460,1,63722466967317,1383377,"(-0.9, 1.5, 10.0)",1,1
461,1,63722466967341,1383377,"(-0.9, 1.5, 10.0)",1,1
462,1,63722466967366,1383444,"(-0.9, 1.5, 10.0)",1,1
463,1,63722466967385,1383469,"(-0.9, 1.5, 10.0)",1,1
464,1,63722466967404,1383494,"(-0.9, 1.5, 10.0)",1,1
465,1,63722466967423,1383510,"(-0.9, 1.5, 10.0)",1,1
466,1,63722466967449,1383535,"(-0.9, 1.5, 10.0)",1,1
467,1,63722466967468,1383552,"(-0.9, 1.5, 10.0)",1,1
468,1,63722466967491,1383577,"(-0.9, 1.5, 10.0)",1,1
469,1,63722466967509,1383594,"(-0.9, 1.5, 10.0)",1,1
470,1,63722466967531,1383619,"(-0.9, 1.5, 10.0)",1,1
471,1,63722466967551,1383635,"(-0.9, 1.5, 10.0)",1,1
472,1,63722466967575,1383660,"(-0.9, 1.5, 10.0)",1,1
473,1,63722466967596,1383685,"(-0.9, 1.5, 10.0)",1,1
474,1,63722466967618,1383702,"(-0.9, 1.5, 10.0)",1,1
475,1,63722466967641,1383727,"(-0.9, 1.5, 10.0)",1,1
476,1,63722466967663,1383752,"(-0.9, 1.5, 10.0)",1,1
477,1,63722466967685,1383768,"(-0.9, 1.5, 10.0)",1,1
478,1,63722466967707,1383793,"(-0.9, 1.5, 10.0)",1,1
479,1,63722466967730,1383818,"(-0.9, 1.5, 10.0)",1,1
480,1,63722466967751,1383835,"(-0.9, 1.5, 10.0)",1,1
481,1,63722466967774,1383860,"(-0.9, 1.5, 10.0)",1,1
482,1,63722466967797,1383885,"(-0.9, 1.5, 10.0)",1,1
483,1,63722466967818,1383902,"(-0.9, 1.5, 10.0)",1,1
484,1,63722466967841,1383927,"(-0.3, 1.7, 10.0)",1,1
485,1,63722466967863,1383952,"(0.6, 2.5, 10.0)",1,1
486,1,63722466967887,1383977,"(0.5, 2.6, 10.0)",1,1
487,1,63722466967907,1383993,"(0.5, 2.6, 10.0)",1,1
488,1,63722466967929,1384018,"(0.4, 2.6, 10.0)",1,1
489,1,63722466967952,1384035,"(0.2, 2.5, 10.0)",1,1
490,1,63722466967969,1384060,"(0.2, 2.6, 10.0)",1,1
491,1,63722466967987,1384077,"(-0.2, 3.3, 10.0)",1,1
492,1,63722466968006,1384093,"(-0.5, 3.8, 10.0)",1,1
493,1,63722466968024,1384110,"(-0.5, 3.8, 10.0)",1,1
494,1,63722466968043,1384127,"(-0.5, 3.8, 10.0)",1,1
495,1,63722466968063,1384152,"(-0.5, 3.8, 10.0)",1,1
496,1,63722466968082,1384168,"(-0.4, 3.8, 10.0)",1,1
497,1,63722466968099,1384185,"(-0.4, 3.8, 10.0)",1,1
498,1,63722466968117,1384202,"(-0.4, 3.9, 10.0)",1,1
499,1,63722466968135,1384218,"(-0.4, 3.9, 10.0)",1,1
500,1,63722466968152,1384235,"(-0.4, 3.9, 10.0)",1,1
501,1,63722466968170,1384252,"(-0.4, 3.9, 10.0)",1,1
502,1,63722466968189,1384277,"(-0.4, 3.9, 10.0)",1,1
503,1,63722466968207,1384293,"(-0.4, 3.9, 10.0)",1,1
504,1,63722466968224,1384310,"(-0.4, 3.9, 10.0)",1,1
505,1,63722466968242,1384327,"(-0.4, 3.9, 10.0)",1,1
506,1,63722466968262,1384343,"(-0.5, 3.9, 10.0)",1,1
507,1,63722466968280,1384368,"(-0.5, 4.0, 10.0)",1,1
508,1,63722466968298,1384385,"(-0.5, 3.9, 10.0)",1,1
509,1,63722466968317,1384402,"(-0.6, 3.8, 10.0)",1,1
510,1,63722466968336,1384418,"(-0.5, 2.2, 10.0)",1,1
511,1,63722466968355,1384443,"(-0.8, 1.3, 10.0)",0.9397469,0.9548919
512,1,63722466968373,1384460,"(-1.2, 0.5, 10.0)",0.6863232,0.6313344
513,1,63722466968390,1384477,"(-1.0, -0.1, 10.0)",0.4609621,0.3660823
514,1,63722466968408,1384493,"(-0.8, -0.3, 10.0)",0.5377519,0.4234707
515,1,63722466968429,1384518,"(-0.8, 0.1, 10.0)",0.7452774,0.6081871
516,1,63722466968452,1384535,"(-0.7, 0.1, 10.0)",0.8219322,0.7366362
517,1,63722466968474,1384560,"(-0.7, 0.2, 10.0)",0.9037951,0.857948
518,1,63722466968497,1384585,"(-0.6, 0.2, 10.0)",0.9741861,0.9418117
519,1,63722466968518,1384602,"(-0.6, 0.2, 10.0)",1,1
520,1,63722466968540,1384627,"(-0.7, 0.1, 10.0)",1,1
521,1,63722466968563,1384652,"(-0.7, 0.1, 10.0)",1,1
522,1,63722466968584,1384668,"(-0.7, 0.1, 10.0)",1,1
523,1,63722466968607,1384693,"(-0.3, 0.2, 10.0)",1,1
524,1,63722466968629,1384718,"(0.2, 0.3, 10.0)",1,1
525,1,63722466968652,1384735,"(0.2, 0.4, 10.0)",1,1
526,1,63722466968674,1384760,"(0.1, 0.3, 10.0)",1,1
527,1,63722466968697,1384785,"(0.1, 0.4, 10.0)",1,1
528,1,63722466968718,1384802,"(0.1, 0.3, 10.0)",1,1
529,1,63722466968741,1384827,"(0.0, 0.2, 10.0)",1,1
530,1,63722466968763,1384852,"(0.0, 0.2, 10.0)",1,1
531,1,63722466968785,1384877,"(0.0, 0.2, 10.0)",1,1
532,1,63722466968807,1384893,"(0.0, 0.2, 10.0)",1,1
533,1,63722466968830,1384918,"(0.0, 0.2, 10.0)",1,1
534,1,63722466968852,1384943,"(-0.1, 0.1, 10.0)",1,1
535,1,63722466968873,1384960,"(-0.1, 0.2, 10.0)",1,1
536,1,63722466968892,1384977,"(-0.1, 0.2, 10.0)",1,1
537,1,63722466968913,1385002,"(-0.1, 0.2, 10.0)",1,1
538,1,63722466968931,1385018,"(-0.1, 0.2, 10.0)",1,1
539,1,63722466968949,1385035,"(0.0, 0.2, 10.0)",1,1
540,1,63722466968967,1385052,"(0.0, 0.3, 10.0)",1,1
541,1,63722466968984,1385068,"(0.0, 0.2, 10.0)",1,1
542,1,63722466969001,1385085,"(0.0, 0.3, 10.0)",1,1
543,1,63722466969019,1385102,"(0.1, 0.3, 10.0)",1,1
544,1,63722466969037,1385127,"(0.1, 0.3, 10.0)",1,1
545,1,63722466969056,1385143,"(0.0, 0.3, 10.0)",1,1
546,1,63722466969074,1385160,"(-0.3, 0.6, 10.0)",1,1
547,1,63722466969093,1385177,"(-0.8, 1.1, 10.0)",0.9925125,0.8707215
548,1,63722466969113,1385202,"(-0.8, 1.7, 10.0)",1,1
549,1,63722466969131,1385218,"(-0.8, 1.8, 10.0)",1,1
550,1,63722466969149,1385235,"(-0.8, 1.8, 10.0)",1,1
551,1,63722466969168,1385251,"(-0.8, 1.9, 10.0)",1,1
552,1,63722466969188,1385276,"(-0.8, 1.9, 10.0)",1,1
553,1,63722466969206,1385293,"(-0.8, 1.9, 10.0)",1,1
554,1,63722466969224,1385310,"(-0.8, 1.9, 10.0)",1,1
555,1,63722466969241,1385326,"(-0.8, 1.9, 10.0)",1,1
556,1,63722466969260,1385343,"(-0.5, 1.9, 10.0)",1,1
557,1,63722466969278,1385368,"(0.5, 2.2, 10.0)",1,1
558,1,63722466969297,1385385,"(0.4, 2.2, 10.0)",1,1
559,1,63722466969317,1385401,"(0.4, 2.2, 10.0)",1,1
560,1,63722466969336,1385426,"(0.3, 2.1, 10.0)",1,1
561,1,63722466969353,1385435,"(0.2, 2.0, 10.0)",1,1
562,1,63722466969374,1385460,"(0.2, 2.0, 10.0)",1,1
563,1,63722466969395,1385485,"(0.3, 1.9, 10.0)",1,1
564,1,63722466969418,1385501,"(0.4, 2.0, 10.0)",1,1
565,1,63722466969439,1385526,"(0.5, 2.1, 10.0)",1,1
566,1,63722466969462,1385551,"(0.4, 2.0, 10.0)",1,1
567,1,63722466969484,1385568,"(0.5, 2.0, 10.0)",1,1
568,1,63722466969507,1385593,"(-0.5, 0.8, 10.0)",1,1
569,1,63722466969529,1385618,"(-0.5, 0.3, 10.0)",1,1
570,1,63722466969552,1385635,"(-0.5, 0.3, 10.0)",1,1
571,1,63722466969573,1385660,"(-0.5, 0.4, 10.0)",1,1
572,1,63722466969596,1385685,"(-0.4, 0.4, 10.0)",1,1
573,1,63722466969618,1385701,"(-0.4, 0.3, 10.0)",1,1
574,1,63722466969639,1385726,"(-0.5, 0.4, 10.0)",1,1
575,1,63722466969662,1385751,"(-0.5, 0.4, 10.0)",1,1
576,1,63722466969685,1385776,"(-0.5, 0.3, 10.0)",1,1
577,1,63722466969707,1385793,"(-0.4, 0.3, 10.0)",1,1
578,1,63722466969729,1385818,"(-0.4, 0.3, 10.0)",1,1
579,1,63722466969751,1385835,"(-0.4, 0.3, 10.0)",1,1
580,1,63722466969773,1385860,"(-0.5, 0.3, 10.0)",1,1
581,1,63722466969796,1385885,"(-1.4, -0.2, 10.0)",1,1
582,1,63722466969815,1385901,"(-2.5, -0.4, 10.0)",1,1
583,1,63722466969835,1385918,"(-2.6, -0.5, 10.0)",1,1
584,1,63722466969852,1385935,"(-2.5, -0.5, 10.0)",1,1
585,1,63722466969870,1385960,"(-2.4, -0.3, 10.0)",1,1
586,1,63722466969888,1385976,"(-2.5, -0.4, 10.0)",1,1
587,1,63722466969907,1385993,"(-2.5, -0.4, 10.0)",1,1
588,1,63722466969928,1386018,"(-2.5, -0.3, 10.0)",1,1
589,1,63722466969947,1386035,"(-2.5, -0.3, 10.0)",1,1
590,1,63722466969964,1386051,"(-2.4, -0.3, 10.0)",1,1
591,1,63722466969983,1386068,"(-2.4, -0.2, 10.0)",1,1
592,1,63722466970001,1386085,"(-2.4, -0.2, 10.0)",1,1
593,1,63722466970018,1386101,"(-2.3, -0.3, 10.0)",1,1
594,1,63722466970036,1386118,"(-2.3, -0.5, 10.0)",1,1
595,1,63722466970054,1386143,"(-0.9, -0.4, 10.0)",1,1
596,1,63722466970072,1386160,"(0.1, -0.6, 10.0)",0.9395837,0.9749226
597,1,63722466970090,1386176,"(0.0, -0.5, 10.0)",0.9411571,0.9363233
598,1,63722466970108,1386193,"(0.1, -0.5, 10.0)",0.9313803,0.9761446
599,1,63722466970128,1386218,"(0.1, -0.6, 10.0)",0.9377747,0.9698762
600,1,63722466970147,1386235,"(0.1, -0.6, 10.0)",0.9210551,0.9591879
601,1,63722466970166,1386251,"(0.1, -0.5, 10.0)",0.9469644,0.9658363
602,1,63722466970184,1386268,"(0.1, -0.6, 10.0)",0.945249,0.964299
603,1,63722466970202,1386285,"(0.2, -0.6, 10.0)",1,1
604,1,63722466970219,1386310,"(0.1, -0.6, 10.0)",0.9398231,0.9418632
605,1,63722466970237,1386326,"(0.0, -0.8, 10.0)",0.9437047,0.950105
606,1,63722466970254,1386343,"(0.0, -0.7, 10.0)",0.9499305,0.9552003
607,1,63722466970273,1386360,"(0.0, -0.7, 10.0)",0.9458391,0.9451931
608,1,63722466970295,1386385,"(0.0, -0.6, 10.0)",0.9459755,0.9527417
609,1,63722466970318,1386401,"(0.0, -0.6, 10.0)",0.9395604,0.9367
610,1,63722466970339,1386426,"(-0.5, -0.8, 10.0)",0.9362438,0.9432464
611,1,63722466970362,1386451,"(-0.5, -0.9, 10.0)",0.9248716,0.8879641
612,1,63722466970384,1386468,"(-0.5, -0.9, 10.0)",0.9220706,0.8826798
613,1,63722466970407,1386493,"(-0.5, -0.9, 10.0)",0.9284598,0.8821219
614,1,63722466970428,1386518,"(-0.4, -0.8, 10.0)",0.9287907,0.8765193
615,1,63722466970450,1386535,"(-0.4, -0.8, 10.0)",0.945631,0.819443
616,1,63722466970474,1386560,"(-0.4, -0.8, 10.0)",0.9373707,0.8590412
617,1,63722466970495,1386585,"(-0.5, -0.8, 10.0)",0.9403905,0.8393005
618,1,63722466970518,1386601,"(-0.5, -0.8, 10.0)",0.9392536,0.8449805
619,1,63722466970539,1386626,"(-0.5, -0.9, 10.0)",0.9422997,0.8816666
620,1,63722466970562,1386651,"(-0.6, -1.7, 10.0)",0.8877781,0.8392226
621,1,63722466970584,1386668,"(-0.5, -1.7, 10.0)",0.8484184,0.7750914
622,1,63722466970607,1386693,"(-0.6, -1.7, 10.0)",0.8550705,0.7458301
623,1,63722466970629,1386718,"(-0.5, -1.7, 10.0)",0.8467649,0.7082154
624,1,63722466970651,1386735,"(-0.5, -1.7, 10.0)",0.8423358,0.6967371
625,1,63722466970673,1386760,"(-0.5, -1.7, 10.0)",0.8438966,0.7030559
626,1,63722466970695,1386784,"(-0.5, -1.7, 10.0)",0.8281263,0.654579
627,1,63722466970717,1386801,"(-0.5, -1.7, 10.0)",0.8185157,0.6652838
628,1,63722466970735,1386826,"(-0.5, -1.6, 10.0)",0.8291579,0.6536347
629,1,63722466970755,1386843,"(-0.5, -1.6, 10.0)",0.8165802,0.6404911
630,1,63722466970773,1386859,"(-0.5, -1.6, 10.0)",0.799413,0.6216719
631,1,63722466970793,1386876,"(-0.4, -1.6, 10.0)",0.816053,0.5899749
632,1,63722466970812,1386901,"(-0.3, -1.5, 10.0)",0.7446818,0.6007087
633,1,63722466970830,1386918,"(-0.3, -1.6, 10.0)",0.7588969,0.6360404
634,1,63722466970850,1386934,"(-0.3, -1.7, 10.0)",0.7573675,0.6380696
635,1,63722466970867,1386951,"(-0.3, -1.7, 10.0)",0.7463725,0.6073393
636,1,63722466970885,1386968,"(-0.3, -1.7, 10.0)",0.7550644,0.6162552
637,1,63722466970903,1386993,"(-0.3, -1.7, 10.0)",0.7627336,0.603522
638,1,63722466970921,1387009,"(-0.3, -1.7, 10.0)",0.7445717,0.5773489
639,1,63722466970938,1387026,"(-0.3, -1.7, 10.0)",0.7453724,0.5885594
640,1,63722466970959,1387043,"(-0.3, -1.6, 10.0)",0.7637527,0.6225134
641,1,63722466970977,1387059,"(-0.3, -1.6, 10.0)",0.7620456,0.5592463
642,1,63722466970994,1387084,"(-0.3, -1.7, 10.0)",0.7377487,0.5675046
643,1,63722466971011,1387101,"(-0.3, -1.7, 10.0)",0.7320227,0.5633945
644,1,63722466971029,1387118,"(-0.3, -1.7, 10.0)",0.7528718,0.5719075
645,1,63722466971046,1387134,"(-0.2, -1.7, 10.0)",0.7346369,0.5722157
646,1,63722466971064,1387151,"(-0.3, -1.7, 10.0)",0.7572152,0.5803138
647,1,63722466971082,1387168,"(-0.3, -1.7, 10.0)",0.7580271,0.5783184
648,1,63722466971100,1387184,"(-0.3, -1.6, 10.0)",0.7500638,0.5915909
649,1,63722466971117,1387201,"(-0.3, -1.6, 10.0)",0.7573164,0.5790511
650,1,63722466971136,1387226,"(-0.2, -1.7, 10.0)",0.7496211,0.5690489
651,1,63722466971153,1387243,"(0.1, -1.6, 10.0)",0.7088383,0.5809116
652,1,63722466971173,1387259,"(0.1, -1.6, 10.0)",0.7223277,0.5719561
653,1,63722466971195,1387284,"(0.1, -1.5, 10.0)",0.7481254,0.5896437
654,1,63722466971217,1387301,"(0.1, -1.6, 10.0)",0.7191631,0.5969476
655,1,63722466971239,1387326,"(0.0, -1.6, 10.0)",0.7402065,0.5884719
656,1,63722466971262,1387351,"(0.0, -1.6, 10.0)",0.7161577,0.6116813
657,1,63722466971284,1387368,"(0.0, -1.6, 10.0)",0.7322507,0.616712
658,1,63722466971306,1387393,"(0.0, -1.6, 10.0)",0.7231712,0.5979846
659,1,63722466971328,1387418,"(0.0, -1.6, 10.0)",0.7273198,0.5689895
660,1,63722466971350,1387434,"(0.0, -1.6, 10.0)",0.7215815,0.5977241
661,1,63722466971372,1387459,"(0.0, -1.6, 10.0)",0.7481611,0.6391225
662,1,63722466971395,1387484,"(0.0, -1.6, 10.0)",0.7316376,0.6171701
663,1,63722466971417,1387501,"(0.0, -1.6, 10.0)",0.7380167,0.6199126
664,1,63722466971440,1387526,"(0.0, -1.6, 10.0)",0.7235,0.5824808
665,1,63722466971462,1387551,"(0.0, -1.6, 10.0)",0.7275576,0.6217114
666,1,63722466971484,1387568,"(0.0, -1.6, 10.0)",0.7065314,0.6030261
667,1,63722466971506,1387593,"(-0.3, -1.8, 10.0)",0.6811696,0.5888337
668,1,63722466971529,1387618,"(-0.3, -1.7, 10.0)",0.6968535,0.5910151
669,1,63722466971550,1387634,"(-0.4, -1.8, 10.0)",0.6968693,0.5651225
670,1,63722466971572,1387659,"(-0.4, -1.8, 10.0)",0.717043,0.5790572
671,1,63722466971595,1387684,"(-0.4, -1.8, 10.0)",0.698471,0.6021006
672,1,63722466971616,1387701,"(-0.4, -1.8, 10.0)",0.7032185,0.6013753
673,1,63722466971639,1387726,"(-0.3, -1.8, 10.0)",0.6805699,0.5759683
674,1,63722466971661,1387751,"(-0.3, -2.0, 10.0)",0.676401,0.5878971
675,1,63722466971680,1387768,"(-0.3, -2.1, 10.0)",0.6664618,0.5996203
676,1,63722466971697,1387784,"(-0.3, -2.1, 10.0)",0.6728022,0.5725597
677,1,63722466971715,1387801,"(-0.3, -2.0, 10.0)",0.6640457,0.6052834
678,1,63722466971733,1387818,"(-0.3, -2.0, 10.0)",0.6731848,0.5790941
679,1,63722466971750,1387834,"(-0.3, -2.1, 10.0)",0.6806382,0.5696616
680,1,63722466971768,1387851,"(-0.3, -2.1, 10.0)",0.6831896,0.5557508
681,1,63722466971784,1387876,"(-0.3, -2.1, 10.0)",0.6936901,0.5798528
682,1,63722466971805,1387893,"(-0.3, -2.1, 10.0)",0.7004421,0.5819569
683,1,63722466971823,1387909,"(-0.2, -2.2, 10.0)",0.7019057,0.5659158
684,1,63722466971842,1387926,"(0.0, -2.1, 10.0)",0.6820812,0.588575
685,1,63722466971860,1387951,"(0.0, -2.1, 10.0)",0.6742833,0.5915769
686,1,63722466971879,1387968,"(0.0, -2.1, 10.0)",0.690887,0.5740868
687,1,63722466971897,1387984,"(0.0, -2.1, 10.0)",0.6808525,0.570762
688,1,63722466971915,1388001,"(0.0, -2.1, 10.0)",0.6914924,0.5833248
689,1,63722466971939,1388026,"(0.0, -2.1, 10.0)",0.7036006,0.5794671
690,1,63722466971958,1388043,"(0.0, -2.0, 10.0)",0.6827823,0.5566288
691,1,63722466971976,1388059,"(0.0, -2.0, 10.0)",0.6518934,0.5663766
692,1,63722466971994,1388084,"(-0.1, -2.0, 10.0)",0.6745253,0.5708504
693,1,63722466972015,1388101,"(-0.3, -1.4, 10.0)",0.6501312,0.4713537
694,1,63722466972034,1388118,"(-0.5, -0.4, 10.0)",0.5588701,0.346836
695,1,63722466972053,1388143,"(-0.4, 1.1, 10.0)",0.6626096,0.5544353
696,1,63722466972071,1388159,"(-0.3, 1.4, 10.0)",0.8137913,0.7172853
697,1,63722466972095,1388184,"(-0.3, 1.9, 10.0)",1,1
698,1,63722466972116,1388201,"(-0.4, 1.9, 10.0)",1,1
699,1,63722466972140,1388226,"(-0.3, 2.1, 10.0)",1,1
700,1,63722466972162,1388251,"(-0.4, 2.1, 10.0)",1,1
701,1,63722466972183,1388268,"(-0.4, 2.1, 10.0)",1,1
702,1,63722466972205,1388293,"(-0.4, 2.2, 10.0)",1,1
703,1,63722466972228,1388317,"(-0.4, 2.0, 10.0)",1,1
704,1,63722466972250,1388334,"(-0.5, 2.5, 10.0)",1,1
705,1,63722466972272,1388359,"(-0.2, 3.7, 10.0)",1,1
706,1,63722466972294,1388384,"(-0.2, 3.7, 10.0)",1,1
707,1,63722466972316,1388401,"(-0.2, 3.7, 10.0)",1,1
708,1,63722466972339,1388426,"(-0.2, 3.7, 10.0)",1,1
709,1,63722466972361,1388451,"(-0.3, 3.7, 10.0)",1,1
710,1,63722466972384,1388467,"(-0.2, 3.8, 10.0)",1,1
711,1,63722466972406,1388492,"(-0.2, 3.7, 10.0)",1,1
712,1,63722466972428,1388517,"(-0.2, 3.6, 10.0)",1,1
713,1,63722466972450,1388534,"(-0.2, 3.6, 10.0)",1,1
714,1,63722466972472,1388559,"(-0.3, 3.6, 10.0)",1,1
715,1,63722466972495,1388584,"(-0.3, 3.6, 10.0)",1,1
716,1,63722466972516,1388601,"(-0.3, 3.6, 10.0)",1,1
717,1,63722466972539,1388626,"(-0.3, 3.7, 10.0)",1,1
718,1,63722466972561,1388642,"(-0.3, 3.6, 10.0)",1,1
719,1,63722466972583,1388667,"(-0.3, 3.7, 10.0)",1,1
720,1,63722466972605,1388692,"(-0.3, 3.7, 10.0)",1,1
721,1,63722466972623,1388709,"(-0.4, 3.7, 10.0)",1,1
722,1,63722466972643,1388726,"(-0.3, 3.7, 10.0)",1,1
723,1,63722466972661,1388742,"(-0.3, 3.6, 10.0)",1,1
724,1,63722466972679,1388767,"(-0.3, 3.6, 10.0)",1,1
725,1,63722466972698,1388784,"(-0.3, 3.7, 10.0)",1,1
726,1,63722466972716,1388801,"(-0.3, 3.6, 10.0)",1,1
727,1,63722466972735,1388817,"(-0.3, 3.6, 10.0)",1,1
728,1,63722466972752,1388842,"(-0.4, 3.5, 10.0)",1,1
729,1,63722466972770,1388859,"(-0.3, 3.2, 10.0)",1,1
730,1,63722466972789,1388876,"(0.5, 2.1, 10.0)",1,1
731,1,63722466972806,1388892,"(-0.5, 1.5, 10.0)",0.2551663,0.4121211
732,1,63722466972960,1389051,"(0.2, 3.2, 10.0)",0.703342,0.8165671
733,1,63722466972978,1389059,"(0.0, 3.2, 10.0)",0.703342,0.8165671
734,1,63722466972996,1389084,"(-0.1, 3.3, 10.0)",1,1
735,1,63722466973014,1389101,"(0.0, 3.4, 10.0)",1,1
736,1,63722466973032,1389117,"(-0.1, 3.4, 10.0)",1,1
737,1,63722466973052,1389142,"(0.0, 3.5, 10.0)",1,1
738,1,63722466973072,1389159,"(0.0, 3.5, 10.0)",1,1
739,1,63722466973094,1389184,"(0.0, 3.5, 10.0)",1,1
740,1,63722466973117,1389201,"(-0.1, 3.5, 10.0)",1,1
741,1,63722466973138,1389226,"(-0.1, 3.5, 10.0)",1,1
742,1,63722466973160,1389251,"(-0.1, 3.4, 10.0)",1,1
743,1,63722466973183,1389267,"(-0.1, 3.4, 10.0)",1,1
744,1,63722466973205,1389292,"(-0.1, 3.4, 10.0)",1,1
745,1,63722466973227,1389317,"(-0.1, 3.4, 10.0)",1,1
